id,incipit,cantus_id,mode,finalis,differentia,siglum,position,folio,sequence,marginalia,cao_concordances,feast_id,genre_id,office_id,source_id,melody_id,drupal_path,full_text,full_text_manuscript,volpiano,notes
chant_134082,Domine si in tempore hoc,002384,1,,*,D-KA Aug. LX,6,112v,3.0,,,feast_0092,genre_a,office_e,source_414,,http://cantus.uwaterloo.ca/chant/617305/,Domine si in tempore hoc restitues regnum Israel dixit autem eis non est vestrum nosse tempora vel momenta quae pater posuit in sua potestate alleluia,Domine si in tempore hoc restitues regnum israhel dixit autem eis non est vestrum nosse tempora vel momenta que pater posuit in sua potestate alleluia,1---dc--f--gh---h---h---hk--h--g---h---g--h--gf--ef---g--fe---d--cd7--d---h--g---h--kj---hk--hG---f---g---ijh--g---f--g---f--e--dg---f---e--fE--d---d---fe--d---f--f--f---h7---g--f---fg--f--fe--dc---d--fe--d--d---3,
chant_134419,Domine spes sanctorum et turris,002390,3,,A1,D-KNd 1161,2.2,000l,1.0,,,feast_1283,genre_a,office_m,source_067,,http://cantus.uwaterloo.ca/chant/601902/,Domine spes sanctorum et turris fortitudinis eorum dedisti hereditatem timentibus nomen tuum et inhabitabunt in tabernaculo tuo in saecula,Domine spes sanctorum et turris fortitudinis eorum dedisti hereditatem timentibus nomen tuum et inhabitabunt in tabernaculo tuo in secula,1---ghkk--k--k---hkj---k--k--l---l---l--kj---h--g--h--g--h---kj--h--h---jk--l--k---kj--h--g--hk--g---gf--e--fg--gf---g--gh---f--f---e---f---g--g--fe--d---fd---e--f--g--g--f---gh--h---gf---e--e--e-5,
chant_134510,Domine tecum paratus sum et,002392,4,,8,F-Pn lat. 12044,2.4,152r,5.0,,,feast_1343,genre_a,office_m,source_014,,http://cantus.uwaterloo.ca/chant/401956/,Domine tecum paratus sum et in carcerem et in mortem ire dico tibi Petre non cantabit in haec nocte gallus donec ter abneges nosse me,Domine tecum paratus sum et in carcerem et in mortem ire dico tibi petre non cantabit in hac nocte gallus donec ter abneges nosse me | ~Cantate | Seuouae,1---cd-ef--ed--d---d-ef-gh--g---f--fe--df---ddc---c---d---ef--ed--d---g---gH---gg--df---ef--ed---dh--hg---hjhg--hg---efgfe7--e---fE---fG--ggf--dc---g---gf---g--ghg---e--e---dhij--hg---gh---h--gf--ef---gf--de---e---4---hG--gh--h---3---h--g--h--Ijh--gfe--e7---3,
chant_135783,Dominus custodit te ab omni,002402,2,,D1,US-CHNbcbl 097,3,080v,5.0,,,feast_1383,genre_a,office_v,source_069,,http://cantus.uwaterloo.ca/chant/665984/,Dominus custodit te ab omni malo,,1--c--cd--d---d--e--d---d---d---e--d---d--c---,
chant_137517,Dominus possedit me initio viarum,002418,8,,C1,I-Ac 693,7M,191r,4.0,,,feast_0339,genre_a,office_v2,source_379,,http://cantus.uwaterloo.ca/chant/172245/,Dominus possedit me initio viarum suarum antequam quicquam faceret a principio necdum erant abyssi et ego parturiebar quando praeparabat caelos aderam cum eo componens omnia,Dominus possedit me initio viarum suarum antequam quicquam faceret a principio necdum erant abyssi et ego parturiebar quando preparabat celos aderam cum eo componens omnia | Euouae,1---k--k--klkj-ghg---h--kj--hg---h---g--g--h--gf-e---fg--fed--e7---de--cdc--c---c--cfe--fg---g--g---g--g--ghgf---h---hjk-k7--g--fg--g---gkj--k---l-l--k---hj--j--j---k---l--jh---jk--hg--fg7--g--g---gj--jh---kj--hg--g--fgf---efgh--ghg---fg--fedc--c---cd777---fgh--g---g--g--ghgf---fh--h--g---4---k--k--h--k--l--k77---3,
chant_138556,Dominus tamquam ovis ad victimam,002422,1,,1,F-Pn lat. 15181,2,284v,3.0,,,feast_0719,genre_a,office_l,source_447,,http://cantus.uwaterloo.ca/chant/410210/,Dominus tamquam ovis ad victimam ductus est et non aperuit os suum,Dominus tanquam ovis ad victimam ductus est et non aperuit os suum | euouae | ~Domine refugium,1---df--d7--d---d--d---df--d---d7---dc--d--f---f--e---c---ef---g---fd--f7--f--ef---gf---d--d---4---h--h--g--f--gh--g---3---f--gh--h7---h--h--h---3,
chant_144048,Dum transiret dominus per medios,002472,5,,2,NL-Uu 406,1,225r,5.0,,,feast_0399,genre_a,office_e,source_573,,http://cantus.uwaterloo.ca/chant/497685/,Dum transiret dominus per medios fines Tyri surdos fecit audire et mutos loqui,Dum transiret dominus per medios fines tyri surdos fecit audire et mutos loqui | Euouae,1---f---h--k--ij---h--jk--k---lK---l--k--h---ij--g---hg--f---fG--g---h--g---f--gh--h---hhhkG---h--gh---f--f7---4---7k--k--j--kj--h--g---3,
chant_145919,Ecce apparebit dominus et non,002492,7,,1,F-Pn lat. 15181,3,117v,6.0,,,feast_0415,genre_a,office_l,source_447,,http://cantus.uwaterloo.ca/chant/408497/,Ecce apparebit dominus et non mentietur si moram fecerit exspecta eum quia veniet et non tardabit alleluia,Ecce apparebit dominus et non mentietur si moram fecerit expecta eum quia veniet et non tardabit alleluya | euouae,1---g--g---j--k--lkml--l---lm77--lk--k---k---k---h--k--jh--gh7---f---h--kh---k--kl--l---j--k--h---hg--g---g--g7---gh--fe--d---f---gh---h--g--gfd---fE--fg--g--g7---4---l--l--m--l--k--kl---3,
chant_146304,Ecce ascendimus Jerusalem et filius,002496,7,,A1,CDN-Hsmu M2149.L4,B,089r,5.0,,,feast_0665,genre_a,office_l,source_297,,http://cantus.uwaterloo.ca/chant/271257/,Ecce ascendimus Jerusalem et filius hominis tradetur ad crucifigendum,Ecce ascendimus iherosolimam et filius hominis tradetur ad crucifigendum | Euouae,1---g--j---k--l--m77--l---kj--h--k--l--k---k---l--j--k---h--g--h---fg--g--g7---lm---k-h--j--h--g--g---4---l--l--m--l--k--jh---3,
chant_146732,Ecce crucem domini fugite partes,002500,1,,1,F-Pn lat. 12044,1.1,184r,3.0,,,feast_0577,genre_a,office_m,source_014,,http://cantus.uwaterloo.ca/chant/402662/,Ecce crucem domini fugite partes adversae vicit leo de tribu Juda radix David alleluia,Ecce crucem domini fugite partes adversae vicit leo de tribu iuda radix david alleluia | ~Domine dominus | Seuouae,1---d--ef---g--gE---fg--efede--ed---fgh--h--hg-hijhgg---ef--g---ef--d--dedd---c--cd---d--d---d---e--f---gh--ghg---ef--g7---fe--dc---d--efe--d--d---4---f--gh--h---h--h--h---3---h--h--g--f--gh--g---3,
chant_147186,Ecce deus noster exspectavimus eum,002504,8,,*,D-KA Aug. LX,4,015v,11.0,,,feast_1765,genre_a,office_l,source_414,,http://cantus.uwaterloo.ca/chant/615120/,Ecce deus noster exspectavimus eum et salvabit nos alleluia,Ecce deus noster et expectavimus eum et salvabit nos alleluia,1---g--gd---f--gh---g--g7---g---g--g--h--g--f---gh--h---f---f--f--e---d---f--gh--g--g---4,
chant_147988,Ecce dominus noster cum virtute,002508,3,,ib,D-KA Aug. LX,5,007r,2.0,,,feast_0415,genre_a,office_l,source_414,,http://cantus.uwaterloo.ca/chant/614905/,Ecce dominus noster cum virtute veniet et illuminat oculos servorum suorum alleluia,Ecce dominus noster cum virtute veniet et illuminat oculos servorum suorum alleluia,1---g--g---gk--k--k---k--k---k---k--k--h---k--hg--g---g7---h--j--k--hg---fh--g--g---gF--gh--f---gf--e--fed---e--fg--e--e---4---k--k--k--h--k--k---3,
chant_149025,Ecce factus est sacer ille,002514,5,,3,F-Pn lat. 12044,4,192r,5.0,,,feast_1139,genre_a,office_l,source_014,,http://cantus.uwaterloo.ca/chant/402812/,Ecce factus est sacer ille Agaunensium locus per suffragia sanctorum salus praesentium praesidium futurorum,Ecce factus est sacer ille agaunensium locus per suffragia sanctorum salus presentium presidium futurorum | Seuouae,1---f--hk7---k--kj---h---kj--hg---kl--k---k--lN--n--nm--lK---l--k---k---k--l--k--ijh---gJ--hjg-gfg--gf---fg-hj--h---h--hG--fg--g---jh--jk7--jh--gF---gh--gh--f--f---4---k--k--l--j--k--hk---3,
chant_151106,Ecce puer meus electus quem,002536,1,,G1,CH-E 611,1,027v,2.0,,,feast_0994,genre_a,office_l,source_564,,http://cantus.uwaterloo.ca/chant/228820/,Ecce puer meus electus quem elegi posui super eum spiritum meum,Ecce puer meus electus quem elegi posui super eum spiritum meum | euouae,1---d--dc---f--g---fh--h---hg--ij--h---g---g--fh--g---g--g--g---e--g---hg--fg---fc7--df--f---d--d---4---h--h--g--f--gh--g---3,
chant_157109,Ego gloriam meam non quaero,002575,8,,C1,CH-Fco 2,,091r,6.0,,,feast_0475,genre_a,office_t,source_477,,http://cantus.uwaterloo.ca/chant/254765/,Ego gloriam meam non quaero est qui quaerat et judicet,Ego gloriam meam non quero est qui querat et iudicet | euouae,1---k--kj-klk---k--k--k---k--h---k---kj--gh---f---h---kh--k7---h---g--g--g---4---k--k--h--k--l--k---3,
chant_158226,Ego si patibulum crucis expavescerem,002586,7,,C1,A-KN 1018,3.1,168v,2.0,,,feast_0055,genre_a,office_m,source_265,,http://cantus.uwaterloo.ca/chant/294166/,Ego si patibulum crucis expavescerem crucis gloriam non praedicarem,Ego si patibulum crucis expavescerem crucis gloriam non predicarem | ~Confitebimur,1---lj-lm--l---l---l7--lm--l--l---lm--l---lk--j--kl--h--g---g--k---g--gh--h---jk7---hk--k--g--g---4---7l--l--m--l--k--jk7---3,
chant_159226,Ego sum qui sum et,002599,1,,?,NL-Uu 406,1,097r,11.0,,,feast_0472,genre_a,office_m,source_573,,http://cantus.uwaterloo.ca/chant/494264/,Ego sum qui sum et consilium meum non est cum impiis sed in lege domini voluntas mea est alleluia,Ego sum qui sum et consilium meum non est cum impiis sed in lege domini voluntas mea est alleluia | ~Beatus vir qui non,1---f--ef---dfE---cd---d---f---g--h--g--f---g--f---fe---g---ffE---dC--cd--d---g---e---ghG--g---fg--f--f---f--gF--f---d--f---fd---c--cf--d--d---4,
chant_159927,Ego veritatem dico vobis expedit,002607,7,,A1,I-Ac 693,1M,145r,7.0,,,feast_0448,genre_a,office_v2,source_379,,http://cantus.uwaterloo.ca/chant/171957/,Ego veritatem dico vobis expedit vobis ut ego vadam si enim non abiero paraclitus non veniet alleluia,Ego veritatem dico vobis expedit vobis ut ego vadam si enim non abiero paraclitus non veniet alleluia | Seuouae,1---g--g---j--k--l--lK---kj--hj---g--g---h--gh--e---ghjk--j---k7---l--k---lmlk-jk--kj---k---l--k---kj---h--kj--hg---g--h--h--gh---h7---h--h--gh---j--h--g--g---4---l--l--m--l--k--jh---3,
chant_160723,Egredietur virga de radice Jesse,002613,1,,a,D-KA Aug. LX,B,013r,7.0,,,feast_0604,genre_a,office_l,source_414,,http://cantus.uwaterloo.ca/chant/615056/,Egredietur virga de radice Jesse et replebitur omnis terra gloria domini et videbit omnis caro salutare dei,Egredietur virga de radice iesse et replebitur omnis terra gloria domini et videbit omnis caro salutare dei,1---dc--f--gh--hk--h---hhg--hkhg---f---g--h--gf---fg--d---c---d--ff--dfdcd--dc---fghk--h---h--hg7---h--g--gf---fg--f--f---e---f--g--f---g--fe---df--fd---e--f--g--fe---d--d---4---h--h--hg--gf--gh--g7---3,
chant_161430,Ejicientes eum extra civitatem lapidabant,002622,8,,*,D-KA Aug. LX,,023v,6.0,,,feast_1548,genre_a,office_s,source_414,,http://cantus.uwaterloo.ca/chant/615305/,Ejicientes eum extra civitatem lapidabant et testes miserunt vestes suas secus pedes adolescentis qui vocabatur Saulus,Eicientes eum extra civitatem lapidabant et testes miserunt vestes suas secus pedes adolescentis qui vocabatur saulus,1---g--g--fd--dfE--fg---g--g---f--g---h--k--kj--h---k--h--g--g---g---hk--h---g--h--g---h--f---fe--df---c--d7---e--f---g--hg--f--ghG--hijh---f---g--h--k--h---g--g---4,
chant_163333,Eligunt tetris Sequanae profundisque gurgitibus,002636,8,,G1,A-KN 1018,5,148v,1.0,,,feast_0386,genre_a,office_l,source_265,,http://cantus.uwaterloo.ca/chant/293904/,Eligunt tetris Sequanae profundisque gurgitibus martyrum corpora perdenda committere,Eligunt detris segone profundisque gurgitibus martirum corpora perdenda conmittere,1---g--g--g---g--gd---f--gh--h---g7--hG--f--g---hG--f--f--def---cd--f--g---h--g--hkj-klk---h7--hG--gh---h--g--fg--g---4---7k--k--j--k--h--g7---3,
chant_165437,Erat Jesus ejiciens daemonium et,002656,1,,1,F-Pn lat. 12044,B,081r,12.0,,,feast_0438,genre_a,office_l,source_014,,http://cantus.uwaterloo.ca/chant/400251/,Erat Jesus ejiciens daemonium et illud erat mutum et cum ejiecisset daemoniom locutus est mutus et admiratae sunt turbae,Erat hiesus eiciens demonium et illud erat mutum et cum eiecisset demoniom locutus est mutus et ammiratae sunt turbae | Seuouae,1---f--c---d--dh---hg--ij--h--g---g--f--gh--g---hg---fE--dc---d--efe---d--d---d---f---c--d--dhj--h---g--jh--gh--h---hg--ef--g77---fe---df--f---egh---fE--d--d--g---fe---d--d---4---h--h--g--f--gh--g---3,
chant_172904,Et factum est in die,002704,4,,E1,A-KN 1012,M,018v,10.0,,,feast_1255,genre_a,office_v,source_166,,http://cantus.uwaterloo.ca/chant/285098/,Et factum est in die octavo venerunt pater et mater et cognati ejus ad circumcisionem pueri et vocabant eum nomine patris sui Zachariam et dixit mater ejus nequaquam sed vocabitur Joannes,Et factum est in die octavo venerunt pater et mater et cognati eius ad circumcisionem pueri et vocabant eum nomine patris sui zachariam et dixit mater eius nequaquam sed vocabitur iohannes,1---e---fe--dE---e---e---g--ghg---fe--de--e7---g--ghk--h---gf--e---f---d--d---g---h--k--j---hgH--h---h---k--h--g--h--gf7--e---f--e--d---c---df--f--f---fe--d---e--fg--gf---g--gh---hg--f---gh--gf7--e--e---ghk---kj--hg---hk--hg---efG--g---h--gf--d---e---f--g--f--gh---gf77--e--e---4---7h--g--h--k--g--e---3,
chant_173533,Et in servis suis dominus,002705,4,,*,F-Pn lat. 15181,4,078r,1.0,,,feast_1501,genre_a,office_l,source_447,,http://cantus.uwaterloo.ca/chant/408302/,Et in servis suis dominus miserebitur,Et in servis suis dominus miserebitur,1---f---d---e--f7---g--e---f--gh--h---g--f--g--f--e7---4,
chant_176764,Et valde mane una sabbatorum,002728,8,,G1,A-Wn 1799**,B,074r,7.0,,,feast_0472,genre_a,office_l,source_531,,http://cantus.uwaterloo.ca/chant/544570/,Et valde mane una sabbatorum veniunt ad monumentum orto jam sole alleluia,Et valde mane una sabbatorum veniunt ad monumentum orto iam sole alleluia | Euouae,1---g---gk--h---h--g---h--gf7---gh--h--g--g---j--k--l---h---hl--k--kk--k---kk--hk---h---hg--f---gh--h--g--g---4---k--k--j--k--h--g7---3,
chant_177064,Et videns Jesus fidem illorum,002729,8,,*,D-KA Aug. LX,1,212v,5.0,,,feast_0423,genre_a,office_e,source_414,,http://cantus.uwaterloo.ca/chant/619420/,Et videns Jesus fidem illorum dixit paralytico surge tolle lectum tuum et vade in domum tuam,ET VIDeNS IHeCUC FIDeM ILLORUM DIXIT PARALITICO surge tolle lectum tuum et vade in domum tuam,1---g---g--h---ghj--j---k--h---hk--g--g---l--gh---k--hk--g--fg--g7---gk-lmL--l---gk--k---k--g---h--h---h---h--h---h---k--h---g--g---4,
chant_179608,Ex quo omnia per quem,002751,5,,A1,A-KN 1012,5,124r,6.0,,,feast_0343,genre_a,office_l,source_166,,http://cantus.uwaterloo.ca/chant/286633/,Ex quo omnia per quem omnia in quo omnia ipsi gloria in saecula,Ex quo omnia per quem omnia in quo omnia ipsi gloria in secula,1---hgg---fh---hjklK--k--k---klN---nm---ln--lk--k---kL---lkij7---kiJ--gj--hkhg-hgf---fg--jlkj---kh--gh--h---kjH---k--gf--f---4---7k--k--l--h--k--h---3,
chant_179802,Ex utero senectutis et sterili,002753,1,,G1,A-KN 1012,,009r,3.0,,,feast_0983,genre_a,office_p,source_166,,http://cantus.uwaterloo.ca/chant/284947/,Ex utero senectutis et sterili Joannes natus est praecursor domini,Ex utero senectutis et sterili iohannes natus est precursor domini,1---d---d--d--dc---f--g--fh--h---h---ij--h7--g---g--hG--f---g--fe---d---d--f--e---d--cd--d---4---7h--h--hg--gf--gh-g---3,
chant_180351,Exaltare domine in virtute tua,002759,4,,F2,I-Ac 693,2.1,151v,3.0,,,feast_0091,genre_a,office_m,source_379,,http://cantus.uwaterloo.ca/chant/171983/,Exaltare domine in virtute tua cantabimus et psallemus alleluia,Exaltare domine in virtute tua cantabimus et psallemus alleluia | ~Domine in virtute,1---d--e--g--g---g--j--h---g---h--j--g7---h--h---h--e--h--g---g---g--ed--ed---cd--egf--e--e7---4---h--g--h--j--g--ef---3,
chant_182819,Exivi a patre et veni,002793,4,,1,NL-Uu 406,2,107v,15.0,,,feast_0452,genre_a,office_e,source_573,,http://cantus.uwaterloo.ca/chant/494771/,Exivi a patre et veni in mundum iterum relinquo mundum et vado ad patrem alleluia alleluia alleluia,Exivi a patre et veni in mundum alleluia iterum relinquo mundum et vado ad patrem alleluia alleluia alleluia,1---g--gg--f---gh---gf--f---f---f--fe---d---d--d---c--cd--d--d---g--gh--h---hhhk--kJ--h---gkj--h---gF---fe--d---fE---d--c---c--d--df7---gF--f--h--h---fE--de--e--e---4,
chant_186486,Exsultet spiritus meus in domino,002820,5,,1,F-Pn lat. 15181,M,192r,2.0,,,feast_0658,genre_a,office_v2,source_447,,http://cantus.uwaterloo.ca/chant/409265/,Exsultet spiritus meus in domino deo salutari meo,Exultet spirituc meus in domino deo salutari meo | euouae,1---h--f--h---k--j--h---kl--l---l---k--j--h---h--g7---h--gf--gh--g---f--f---4---k--k--l--j--k--h7---3,
chant_188005,Facite vobis amicos de mammona,002834,8,,1,F-Pn lat. 12044,3,140v,5.0,,,feast_0395,genre_a,office_e,source_014,,http://cantus.uwaterloo.ca/chant/401714/,Facite vobis amicos de mammona iniquitatis ut cum defeceritis recipiant vos in aeterna tabernacula,Facite vobis amicos de mamona iniquitatis ut cum defeceritis recipiant vos in aeterna tabernacula | Seuouae,1---fgh--g--g---gh--g---gh--h--hg-hijh7---f---g--h--k---g--hgf--ef--f--e---kkIj---h---h--hl--k--kj--g---h--kh--j--h---g---d---fg--gefe-eD--ed---e--f--gh--h--g---4---k--k--j--k--h--g7---3,
chant_188370,Factum est autem ut moreretur,002840,1,,8,F-Pn lat. 12044,2,139r,3.0,,,feast_0421,genre_a,office_e,source_014,,http://cantus.uwaterloo.ca/chant/401687/,Factum est autem ut moreretur mendicus et portaretur ab angelis in sinu Abrahae,Factum est autem ut moreretur mendicus et portaretur ab angelis in sinu abrahae alleluia | Seuouae,1---dc--f---g---hij--gh---g---e--f--gh7--g---fE--df--fc---dC---f--gh--h--ghg---ef---g--fe--f---ef---g--fe---d--c--ef---g--fe--d--d---4---h--h--g--f--gh--gf---3,
chant_189758,Favus distillans labia tua sponsa,002855,3,,G1,CH-E 611,1.3,219r,18.0,,,feast_1204,genre_a,office_m,source_564,,http://cantus.uwaterloo.ca/chant/232395/,Favus distillans labia tua sponsa et odor vestimentorum tuorum sicut odor thuris,Favus distillans labia tua sponsa et odor vestimentorum tuorum sicut odor thuris | ~Domine quis,1---ed--g---hk--k--k---kj--hg--g---g--h---ef--g---g---ghk--h---g--gf--d--fh--f---gf--e--e77---fe--d---ef--ghgf---gf--e---4---k--k--k--hk--h--g---3,
chant_192181,Filiae Jerusalem nolite flere super,205400,1,,G1,A-Wn 1799**,3,068r,2.0,,,feast_0719,genre_a,office_v2,source_531,,http://cantus.uwaterloo.ca/chant/544461/,Filiae Jerusalem nolite flere super me sed super vos ipsas flete et super filios vestros,Filie ierusalem nolite flere super me sed super vos ipsas flete et super filios vestros | Euouae,1---d--dc--d---fe--fg--fe--d---dc--f--gh---h--gf---g--gjG---h---f---gh--g---fe---fg--fe---de--dc---c---d--f---ge--gh--fe---d7--d---4---h--h--g--f--gh--f---3,
chant_192315,Filiae Jerusalem venite et videte,002877,1,,*,NL-Uu 406,M,108v,13.0,,,feast_0260,genre_a,office_v,source_573,,http://cantus.uwaterloo.ca/chant/494797/,Filiae Jerusalem venite et videte martyrem cum corona,Filiae iherusalem venite et videte martirem cum corona,1---c--d--ff---gf--d--cd7--d---dc--f--gh---hG---gf--gf--d---fE--df--dc---f---gh--h-fgh--fed---4,
chant_192353,Filiae Jerusalem venite et videte,002877,1,,D1,A-KN 1018,M,026v,3.0,,,feast_0338,genre_a,office_v,source_265,,http://cantus.uwaterloo.ca/chant/292389/,Filiae Jerusalem venite et videte martyres cum corona qua coronavit eos dominus in die sollemnitatis et laetitiae alleluia alleluia,Filie iherusalem venite et videte martires cum corona qua coronavit eos dominus in die solempnitatis et leticie alleluia alleluia,1---c--d--fe---fgf--d--cd--d---dc--f--g---h---gf--gf--d---fE--ef7--ddc---e---fg--gfgh--fed---c---d--dg--fe--dc---e--fe---d--cd--d7---hjkjh-hG---gfd--d---c--d--g--gh--gf---d---fe--df--dc--d---cd--fgfe--ghG--fedc---dg--fe--d7--d---4---7f--f--fe--ed--ef--edc7---3,
chant_194083,Fontes et omnia quae moventur,002889,1,,?,I-Ac 693,4,159r,8.0,,,feast_0467,genre_a,office_l,source_379,,http://cantus.uwaterloo.ca/chant/172057/,Fontes et omnia quae moventur in aquis hymnum dicite deo alleluia,Fontes et omnia que moventur in aquis ymnum dicite deo alleluia | ~Benedicite,1---dh--h---hk---h--g--h---h-h---g--ef--g---fe---d--d---fE--ef---gh--g--f---fe--dc---d--e--fe--d77---4---h--h--g--fgf--gh---3,
chant_194923,Fratres debitores sumus non carni,002897,8,,2,NL-Uu 406,2,224r,7.0,,,feast_0462,genre_a,office_e,source_573,,http://cantus.uwaterloo.ca/chant/497671/,Fratres debitores sumus non carni ut secundum carnem vivamus,Fratres debitores sumus non carni ut secundum carnem vivamus | Euouae,1---fg--g---f--hk--k--g---h--f---hG---g--g---g---g--feD--d---ef--gh---h--g--g---4---7k--k--j--kj--h--g---3,
chant_197128,Gabriel angelus locutus est Mariae,002916,7,,D2,CH-Fco 2,M,176r,8.0,,,feast_0067,genre_a,office_v2,source_477,,http://cantus.uwaterloo.ca/chant/256010/,Gabriel angelus locutus est Mariae dicens ave gratia plena dominus tecum benedicta tu inter mulieres et benedictus fructus ventris tui,Gabriel angelus loquutus est marie dicens ave gracia plena dominus tecum benedicta tu inter mulieres et benedictus fructus ventris tui | euouae,1---g--gl--l---kkJ--klk--l---l--mn--ml---l---k7kjh--j--hjh---g--g---g--gl---l--k--j---kl--l---l--m--n---m--l---l--lm--m--l---k---k--k7---h--k--jhg--g---h---g--f--gh--h---ll--gh---kh--jh---g--g---4---l--l--m--l--k--kl7---3,
chant_197540,Gaude Maria virgo cunctas haereses,002924,4,,E1,A-KN 1018,3.1,103v,3.0,,,feast_0093,genre_a,office_m,source_265,,http://cantus.uwaterloo.ca/chant/293415/,Gaude Maria virgo cunctas haereses sola interemisti in universo mundo,Gaude maria virgo cunctas hereses sola interemisti in universo mundo,1---e7--d---e--g--g---gjH--h---gh--jg---h--h--h---h--e---h--g--g--ed7--e---d---c--d--e--g---e--e---4---7h--g--h--k--g--e7---3,
chant_198177,Gaudeamus omnes fideles salvator noster,002926,6,,F1,CH-E 611,15,032r,8.0,,,feast_1203,genre_a,office_e,source_564,,http://cantus.uwaterloo.ca/chant/228923/,Gaudeamus omnes fideles salvator noster natus est in mundo hodie processit proles magnifici germinis et perseverat pudor virginitatis,Gaudeamus omnes fideles salvator noster natus est in mundo hodie processit proles magnifici germinis et perseverat pudor virginitatis | euouae,1---f--f--fg--g---gF--g7---gh--f--f---f--f--f---fhijhg--g---j--h---j---hG---gF--f---g--f--f---f--g--f---fhjhg7--hg---g--h--g--f---ff--dfE--c---c---d--e--fg--g---h--hk---hG--h--gh--f--f---4---h--h--f--gh--g--f---3,
chant_199955,Generatio haec prava et perversa,002935,8,,G1,CDN-Hsmu M2149.L4,B,083v,3.0,,,feast_0663,genre_a,office_l,source_297,,http://cantus.uwaterloo.ca/chant/271196/,Generatio haec prava et perversa signum quaerit et signum non dabitur ei nisi signum Jonae prophetae,Generatio hec prava et perversa signum querit et signum non dabitur ei nisi signum ione prophete | Euouae,1---g--g--gk--h--fg---g---kl--k---k7---h--kh--jk---h--g---hijhf--f---fgh---hghg--f---fh---kl--k--hk7---k--k---k--k---klk--kjk---h--k---j--g--g---4---k--k--j--k--h--g7---3,
chant_200669,Glebam sacri corporis odor propalavit,206916,5,,A1,US-Cai 1911.142b,3,128r,1.0,,,feast_1666,genre_a,office_l,source_226,,http://cantus.uwaterloo.ca/chant/674344/,Glebam sacri corporis odor propalavit quam neglecti temporis cursus occultavit alleluia,Glebam sacri corporis odor propalavit quam neglecti temporis cursus occultavit | vit alleluya | ~Deus deus | euouae,1---f--hk---ljk--k7---kl-mnM--lk--k---hjk--lk---ijhg--f--gh--h---kl7-mnml-lk---hijk--k--jh---gh--gf--f---j--hgh---kjhg7--f--ghf--f---3---fg---hG--g--f--f7---4---f--h--k--k---3---k--k--l--j--k--h---3,
chant_200829,Gloria et honor deo in,002943,1,,1,F-Pn lat. 12044,2.4,123r,12.0,,,feast_0343,genre_a,office_m,source_014,,http://cantus.uwaterloo.ca/chant/401381/,Gloria et honor deo in unitate trinitatis patri et filio cum sancto spiritu in sempiterna saecula,Gloria et honor deo in unitate trinitatis patri et filio cum sancto spiritu in sempiterna secula | ~Voce mea | Seuouae,1---f--d--c---d---dh-ij--h---h--hg-hjh---gf---g--gh--h--h---g--gf--ghf-fd--d---d--f---g---g--fe--d77---dC---fG--hgf---gh--g--f---f---e--f--g--fe---d--d--d---4---f--gh---h--h---3---h--h--g--f--gh--g---3,
chant_213594,Gloriosus pater Babolenus caeli sociatus,202010,1,,1,F-Pn lat. 12044,1,149r,1.0,,,feast_0118,genre_a,office_l,source_014,,http://cantus.uwaterloo.ca/chant/401888/,Gloriosus pater Babolenus caeli sociatus omnibus velut sidus aureum semper refulget ante deum,Gloriosus pater babolenus celi sociatus omnibus velut sidus aureum semper refulget ante deum | amen,1---dh--h--ghf--e---ggh--h---fe--cd--efd--d---df--e---g--Ij--g--h---d--de--e---g--g---fe--de7---gff--e--ef---g--h---g--jl--hgf---g--fe---d--d---4---hhgf--gh--g---3,
chant_214386,Gratias tibi ago domine Jesu,002975,7,,4,F-Pn lat. 12044,3,059v,10.0,,,feast_0031,genre_a,office_l,source_014,,http://cantus.uwaterloo.ca/chant/399694/,Gratias tibi ago domine Jesu Christe quia memor es mei et misisti ad me apostolum tuum curare vulnera mea,Gratias tibi ago domine quia memor es mei et misisti ad me apostolum tuum curare vulnera mea | Seuouae,1---l--l--l---l--j---l--m---l--kl--l77---lm--l---jK--lk---h---g--g---k---k--k--k---k---k---k--k--k--h---k--j---h--g--h---h--k--jh---g--g---4---l--l--m--l--k--jk7---3,
chant_215984,Haec cum dixisset conversa est,002994,5,,A1,CH-E 611,5,203v,1.0,,,feast_1115,genre_a,office_l,source_564,,http://cantus.uwaterloo.ca/chant/232098/,Haec cum dixisset conversa est retrorsum et vidit Jesum stantem et nesciebat quia Jesus est alleluia,Hec cum dixisset conversa est retrorsum et vidit ihesum stantem et nesciebat quia ihesus est alleluia | euouae,1---k---hK---hg--kl--k---k--l--k---l---kh--ijK--k7---f---f--k---kijh--g---f--f---dC---f--gf--gh--ijk---kjh--gh---j--gf---f---dC--fghfg--f--f---4---k--k--l--ij--k--h7---3,
chant_215990,Haec cum dixisset conversa est,002994,5,,*,D-KA Aug. LX,5,129v,7.0,,,feast_1115,genre_a,office_l,source_414,,http://cantus.uwaterloo.ca/chant/617689/,Haec cum dixisset conversa est retrorsum et vidit Jesum stantem et nesciebat quia Jesus est alleluia,Hec cum dixisset conversa est retrorsum et vidit ihesum stantem et nesciebat quia ihesuc est alleluia,1---h---g---gf--fh--kkl---k--l--k---l---kijh7--j--k---f---g--h---kijh--g---f--f---f---g--h--jk--kjh---h--gh---j--g---fed---g--ghg--f--f7---3,
