id,incipit,cantus_id,mode,finalis,differentia,siglum,position,folio,sequence,marginalia,cao_concordances,feast_id,genre_id,office_id,source_id,melody_id,drupal_path,full_text,full_text_manuscript,volpiano,notes
chant_245604,In proximo est tribulatio mea,006931,7,,,F-Pn lat. 12044,3.1,086v,4.0,,,feast_0475,genre_r,office_m,source_014,,http://cantus.uwaterloo.ca/chant/400368/,In proximo est tribulatio mea domine et non est qui adjuvet ut fodiant manus meas et pedes meos libera me de ore leonis ut narrem nomen tuum fratribus meis,In proximo est tribulatio mea domine et non est qui adiuvet ut fodiant manus meas et pedes meos libera me de ore leonis | ut narrem nomen tuum fratribus meis,1---jk---l--k--k---jk-lm-ml---j--k--lm--l--k---kjh--kj---hkgh--gf-ghgh--hg---g---hgh-jkjhj---jh---gh-fh-jkh-jkjh---g7--ghjhgh--hg---k---gh-kk--k--k---k--jkl---kj--jlkj-kjhghg---l---lk--lm---lmlkjk--kj---l--k--k---jk-lm-ml---k---jk-lm--lml---kkj--kh-jkjhgh--hg---3---k---gh-kk7--k---k--j---hlk-lmlm--ml---l-lkl--hk--jklkjh-jkjh---ghjhgh--hg---4,
chant_246524,In servis suis alleluia consolabitur,006936,8,,,CH-E 611,12,103v,8.0,,,feast_0338,genre_r,office_m,source_564,,http://cantus.uwaterloo.ca/chant/230191/,In servis suis alleluia consolabitur deus alleluia,In servis suis alleluia | consolabitur deus alleluia,1---g---g--g---fh-kl-mk7--kj-klk---hF--g--hjh--g---3---g--g--gh--g--gF---fhk-lmk--kjklk---hG--g--hkhf-khg-hg--g---4,
chant_247499,In tempore illo consurget Michael,006942,8,,,CH-E 611,3.3,230r,7.0,,,feast_1150,genre_r,office_m,source_564,,http://cantus.uwaterloo.ca/chant/232587/,In tempore illo consurget Michael qui stat pro filiis vestris et veniet tempus quale non fuit ex eo ex quo gentes esse coeperunt usque ad tempus illud,In tempore illo consurget michael qui stat pro filiis vestris | et veniet tempus quale non fuit ex eo ex quo gentes esse ceperunt usque ad tempus illud,1---d---fgh--g--gh---h--hg-hkg-gf---fg--ghk-kl--k---k77--h--hk-kg---f---gh---hg---h--gf--g---fef--dfc-dfefed---3---d---fgh--g--ghk---hF--gh-kg-hg-gf---g7--hk---k---lk--h---kj---ghk--hg---f---ghg---h--g---h--gf---g--fef--dfc-dfefed---ghgf-gh--g7---g---g--ghkjh-jkjh---ghkhgh--hg---4,
chant_247649,In toto corde meo alleluia,006943,3,,,NL-Uu 406,1,106v,1.0,,,feast_0641,genre_r,office_m,source_573,,http://cantus.uwaterloo.ca/chant/494729/,In toto corde meo alleluia exquisivi te alleluia ne repellas me a mandatis tuis alleluia alleluia,In toto corde meo alleluia exquisivi te alleluia | ne repellas me a mandatis tuis alleluia alleluia,1---d---fff--fd---dF7--f---ghg--f---fgghG--hg--gf--feeD-fd-ddf---d--e--g--h---g---hhkJ--h--hG--gkhgh---3---g---h--j--k---h---h---g--h--hhhk---gf--f---fggh--hg--gf-feeD--fd---fgghg--hgf-g-efhgf-ghg7--egff--fe---4,
chant_247652,In toto corde meo alleluia,006943,4,,,A-Wn 1799**,5,079v,4.0,,,feast_0447,genre_r,office_m,source_531,,http://cantus.uwaterloo.ca/chant/544662/,In toto corde meo alleluia exquisivi te alleluia ne repellas me a mandatis tuis alleluia alleluia,In toto corde meo alleluia exquisivi te alleluia | Ne repellas me a mandatis tuis alleluia alleluia,1---d---ff--fd---e--f---ghg--e---fghG--hg--gf-fee--edf---d--e--g--h---g---hk--h7--hG--gijhgh---3---g---h--j--k---h---h---hG--h--hk---g--e---fghG--hg--gf-fee--ed---fghG--hgfg-efhgf-ghg--egff--fe7---4,
chant_251550,Ingressus Pilatus cum Jesu in,006966,3,,,CH-E 611,,074r,3.0,,,feast_0476,genre_r,office_v,source_564,,http://cantus.uwaterloo.ca/chant/229677/,Ingressus Pilatus cum Jesu in praetorium ait illi tu es rex Judaeorum respondit tu dicis quia rex sum exivit ergo Jesus de praetorio portans coronam et vestem purpuream et cum indutus fuisset exclamaverunt omnes crucifigatur quia filium dei se fecit,Ingressus pylatus cum ihesu in pretorium ait illi tu es rex iudeorum respondit tu dicis quia rex sum exivit ergo ihesus de pretorio portans coronam et vestem purpuream et cum indutus fuisset | exclamaverunt omnes crucifigatur quia filium dei se fecit,1---k--kjhk--k---k--jh-jklkj--j---h---j--lmlkj---g---g--k--gkgh--hg-gfe7---ghk--k---hkh--hg---gklmL---ml-lkj---j---l--m--mnm--nm---k--khjk--j---hkh7---ghg--g---d--e---g---hkh-hg---g--hk--k---k--kj---h--jk---lj---hj--j--jklkj--j---g7--h---h--k--hg-gfe---fD---d--df---h--f--gfe--e---fD---d---e--ghk--h---gf--gfe--e---3---f7--d--e--ghk--h---gkghk--h---jk-lk--lm--ml--jklkj--j---g--g---k--gkghG--h---hgf-gh--h---hgf7-ghd---hge-gfe--e---4,
chant_258702,Ipsi sum desponsata cui angeli,006992,8,,,CDN-Hsmu M2149.L4,2.1,160r,3.0,,,feast_0033,genre_r,office_m,source_297,,http://cantus.uwaterloo.ca/chant/272068/,Ipsi sum desponsata cui angeli serviunt cujus pulchritudinem sol et luna mirantur ipsi soli servo fidem ipsi me tota devotione committo,Ipsi sum desponsata cui angeli serviunt cuius pulchritudinem sol et luna mirantur Ipsi soli servo fidem ipsi me tota devotione committo,1---fgh--g---g---g--ghj--h--hghk-ghg-gf---hf--g---hkh--g--hf-gh-kjh7-jkjh---g--ghjhgh--hg---klk--kh---klj--kl--ljkl--hjkjhgh--hg7---fg-ghg---gf---k--hk---kjkjhg--hghgfg--gf---3---fg-hkg--g---gh--g---ge--g---fef7--dfc-defefed---dc--f---gh---hjhgf-gh--g---g--g--g--gh--g---ghkjh-jkjh7--ghjhgh--hg---4,
chant_259958,Iste cognovit justitiam et vidit,006995,3,,,A-Wn 1799**,1.3,196r,1.0,,,feast_0258,genre_r,office_m,source_531,,http://cantus.uwaterloo.ca/chant/546919/,Iste cognovit justitiam et vidit mirabilia magna et exoravit altissimum et inventus est in numero sanctorum alleluia,Iste cognovit iusticiam et vidit mirabilia magna et exoravit altissimum | Et inventus est in numero sanctorum alleluia,1---gk--k---k--k--kj---h--hjklk--hg7--ghkjh-jkgg-efe---f---ef-gh--g---h--gf--fgh--h--hijgf-ghg---egff--fe---f---e--fg--g--gd---gh--hkjh--gf-ghgh--hg---3---g7---h--j--k---hgh-kkgh-ef-hkgff-ded---h---h--gf--ghg---gfdf--egff--fe---gh--gdfdeg-dfde-ghgf-ghg7--egff--fe---4,
chant_261106,Iste est de sublimibus caelorum,006998,8,,,NL-Uu 406,3.3,185v,6.0,,,feast_1444,genre_r,office_m,source_573,,http://cantus.uwaterloo.ca/chant/496805/,Iste est de sublimibus caelorum praepotentibus unus quem manus domini consecravit matris in visceribus cujus nos meritis adjuvari supplices deposcimus,Iste est de sublimibus caelorum prepotentibus unus quem manus domini consecravit matris in visceribus | cuius nos meritis adiuvari supplices deposcimus,1---g--g---g-ffg---c---d--fgghg--gf-gghgh--hg---kk--l-kjh--kk-jjh7---g--gh--h-ghgf-hg-kjjG--hg--fg---ghg--g---gfd-fghg---ghg-hgfg--gf---f--hk--kg-ijjh---gF--fg--ghg--g---ggf--d---f---ghg--fg--ghg--g---3---fH--h---kg-ljhg7---fe--fg--ghgf---h-ijkj--jh--g--g---gf--d--fghg---fh--kg-hg-kg-hijh--gf-ghhj--hg---4,
chant_261267,Iste est frater vester minimus,006999,7,,,CH-Fco 2,11,080v,4.0,,,feast_0438,genre_r,office_m,source_477,,http://cantus.uwaterloo.ca/chant/254635/,Iste est frater vester minimus de quo dixeratis mihi deus misereatur tibi fili mi festinavitque in domo et ploravit quia erumpebant lacrymae et non poterat se continere,Iste est frater vester minimus de quo dixeratis michi deus misereatur tibi fili mi | Festinavitque in domo et ploravit quia erumpebant lacrime et non poterat se continere,1---g--gl---l---l--k---j--k77---lml--kl--llkj-kjhg-hg---g---gl---ll--kJ--h--kh-jkjh---ghjhgh--hg---lnm-nol--l7---l--m--n--m--l---n--lnl-lj---kl-ml--lk-lmlm---ml---3---l--l--l--nl-lml--l---kJ---jg-hjhgfg7--hg---gh---hf-ghgfg--gh-khj--hg---gh--gf---g--h--kl--lklkj---kl-ml--lk-lmlm7--ml---jkl---l---kjkl--hjkjhgh--hg---g---hG--fg--gh-khj--hg---4,
chant_262577,Iste sanctus digne in memoriam,007009,1,,,US-Cai 1911.142b,1.3,143r,1.0,,,feast_0245,genre_r,office_m,source_226,,http://cantus.uwaterloo.ca/chant/674574/,Iste sanctus digne in memoriam vertitur hominum qui ad gaudium transiit angelorum quoniam in hac peregrinatione solo corpore constitutus cogitatione et aviditate in illa aeterna patria conversatus est,Iste sanctus digne in memoriam vertitur hominum qui ad gaudium transit angelorum | Quoniam in hac peregrinatione solo corpore constitutus cogitatione et aviditate | In illa eterna patria conversatus est,1---d--d---dC--dfd-dc7---fg-hgf-ghghj--h---f---gh--hj--h--h---hG--hge7--fg---fg--efede--ed---d---d---fgh--g7--g---ghG--gg---gF--gh--fe--dfd-dc---3---d--c7--d---d---fgf---f--f--fd--f--fgh--hgfe-fgfg--gf7---f--gh---hj--h--hg-ge---g--fgh--fed--dfdc-ded7---c--d--f--f--fe--d---d---f--fe--dc--fg--fe-fg-gf---3---h77---hG--hgf---h--ghgfgF--dfdc-ded---fg--fe--fg-gf---hghgf7-dedc-cd-fgfed-fgh--hgf-gfgh--dc--de-fef---ed7---4,
chant_263477,Isti sunt duae olivae et,007014,7,,,A-Wn 1799**,13,188v,7.0,,,feast_0218,genre_r,office_m,source_531,,http://cantus.uwaterloo.ca/chant/546811/,Isti sunt duae olivae et duo candelabra lucentia ante dominum habent potestatem claudere caelum nubibus et aperire portas ejus quia linguae eorum claves caeli factae sunt,Isti sunt due olive et duo candelabra lucentia ante dominum | Habent potestatem claudere celum nubibus et aperire portas eius quia lingue eorum claves celi facte sunt,1---gh--g---g---gh--g---ghk--k-jklk-lm--l---l---l--l---l--l--lmlk--kj-kh77---k--kj-kl--hg-ghkg-hggf---fhk-k--jklkjh-jkjh---g--ghjhgh--hg---3---gh--g---g--ghk--k-jklk-lm--l---l--mno--o7---monm-nml-mnmn--ml---k-kjh-klmlk-kjh--kh-jkjhgh--hg---hf---g--hk--klk--kh---kl--l---nl-mnm-nml--ml-mnm---k--kh---kl7--l---k-kg--hgh-k-klkj--kj---hk-lj-kjh--k-k---kl--lk-kjh-jkjh-k---g--gh-hg---g---4,
chant_264404,Isti sunt sancti qui non,007021,8,,,D-KA Aug. LX,2.3,027r,11.0,,,feast_1200,genre_r,office_m,source_414,,http://cantus.uwaterloo.ca/chant/615387/,Isti sunt sancti qui non inquinaverunt vestimenta sua ambulabunt mecum in albis quia digni sunt,Isti sunt sancti qui non inquinaverunt vestimenta sua | ambulabunt mecum in albis quia digni sunt,1---g--gf-fd-efed---cd---fghgf-gijhG--hg---gkk---k---k--k--kl--lk-kjhgh--hg---h--kj--k--hkjhk---ghg--g---3---df--f--fde--feed---hh--hj7---klk-kjhg---hg-hg-gF--gf---hf-ghkhg--hf-ghkjh-jkjh---g--ghkhgh---hg---4,
chant_264779,Isti sunt sancti qui sequuntur,601254,1,,,NL-Uu 406,1.3,170r,4.0,,,feast_0289,genre_r,office_m,source_573,,http://cantus.uwaterloo.ca/chant/496436/,Isti sunt sancti qui sequuntur agnum quia vicerunt diabolum propter sanguinem et verbum testimonii ejus et non dilexerunt animas suas usque ad mortem,Isti sunt sancti qui secuntur agnum quia vicerunt diabolum propter sanguinem et verbum testimonii eius et non dilexerunt animas suas usque ad mortem,1---d--cd---d---dC--dfd-fdc-dc---f---fg--ghgf-gghghh--h---h-ghfd-ddfd--d---d--d---d--ffg--dddfedc-dc---cd--d--dddfd--d---d--d---f-ghG--g--g7---h---ggfg--dfc---f--f--ghf--f--f-gh---hgfe-ffgfg--gf---f---gh---hgg--g--ffe--dfc-dddfed-ddf---c--d--f---fe-ffgfg--gf---h-ghgf-dfdc-fgff-fgghh--h---hg-hf-ggh---dddfefE--ed---3,
chant_265891,Ite in orbem universum et,007028,6,,,F-Pn lat. 12044,1.1,120v,16.0,,,feast_0644,genre_r,office_m,source_014,,http://cantus.uwaterloo.ca/chant/401317/,Ite in orbem universum et praedicate dicentes alleluia et qui crediderit et baptizatus fuerit salvus erit alleluia alleluia alleluia,ITE in orbem universum et predicate dicentes alleluia | et qui crediderit et baptizatus fuerit salvus erit alleluia alleluia alleluia,1---k--k---k---kiJ--gj---j--g--jkjl--kj-klk---j---j--lk--l--k---k--kl--k---kl--k--kl-nlm--lk---3---kH---k---ml--m--l--k---k---k--k--kl--k---k--hjkjhgh7--hg---kj-lM--lml---klmlkl--lk---k--kh-kjkh--hj--g---hG--kl-mlmlk--lM--m---kL--lnml--ml-lkl--lk---4,
chant_277754,Justus germinabit sicut lilium et,007060,1,,,D-KA Aug. LX,1.2,174r,3.0,,,feast_0258,genre_r,office_m,source_414,,http://cantus.uwaterloo.ca/chant/618612/,Justus germinabit sicut lilium et florebit in aeternum ante dominum,Iustus germinabit sicut lilium | et florebit in aeternum ante dominum,1---dh-k--h---h--h--hg--gf---g--h---kjh--kh-ghkjhj--kh---3---f---gh--hg--gf---g---f--fdc--df-f-f---fg--gf-fd-fgfgfe---fd--ddfef--ed7---4,
chant_287480,Levita Laurentius bonum opus operatus,007089,2,,,D-KA Aug. LX,1.1,134r,14.0,,,feast_1056,genre_r,office_m,source_414,,http://cantus.uwaterloo.ca/chant/617755/,Levita Laurentius bonum opus operatus est qui per signum crucis caecos illuminavit et thesauros ecclesiae dedit pauperibus,LEVITA LAURENTIUS BONUM OPUS OPERATUS EST qui per signum crucis cecos illuminavit | et thesauros ecclesie dedit pauperibus,1---a--cdf--d---f--fe-f--df--dc---d--e---fedc--df-d---d--df-gf-fe--d--defede---fd7---ffg---f---fE--fg---fgf-fede--fd---df--d---defe--dC--dfe-fgf--fedf--dc---3---d---fe--fE--d---dfe--fe-fd-fd--cd-db-ca--dc-cba---dfec7--f-f---gf-fe--d--defede--fd---4,
chant_292661,Magi veniunt ab oriente Jerusalem,007112,8,,,F-Pn lat. 12044,1.4,025v,1.0,,,feast_0552,genre_r,office_m,source_014,,http://cantus.uwaterloo.ca/chant/398843/,Magi veniunt ab oriente Jerusalem quaerentes et dicentes ubi est qui natus est cujus stellam vidimus et venimus adorare dominum,Magi veniunt ab oriente hierosolimam querentes et dicentes | ubi est qui natus est cuius stellam vidimus et venimus adorare dominum,1---fgh--g---gh--g--g---g---g--gh--h--hg-hkggf7---f--h--hk--h--g---h--hijhgf-gh--g---g---gh-kIjh-jkjh--ghjhgh--hg---3---klk--kh---klk---kl---lj-kl--h-jkjhgh---hg---fg-hijh--hg---k--hK7---kIj-kjhg--hg-hgfg--gf---gh---g--gfe-fede--ed---g--gh--g--gh-kjh-jkjh---g--ghjhgh--hg---4,
chant_293307,Magna enim sunt judicia tua,007113,3,,,A-Wn 1799**,7,097r,4.0,,,feast_0339,genre_r,office_m,source_531,,http://cantus.uwaterloo.ca/chant/544984/,Magna enim sunt judicia tua domine et inenarrabilia verba tua magnificasti populum tuum et honorasti,Magna enim sunt iudicia tua domine et inenarrabilia verba tua | Magnificasti populum tuum et honorasti,1---g--g---hkhg-hkk--k---k---k--k--jh--h---hg--gl---lk-lkk--khklkjk--kj---g---g--g--g--h--k--j--h7---hg-gF--fghijg-hg---egff--fe---3---f--ef-gh--gh--h--hg-hg-gf---fhk--k--jjh---kh-jkjhgh--hgg-efe---f---hfgh--hijgf-ghg--egff--fe7---4,
chant_298572,Martinus Abrahae sinu laetus excipitur,007132,1,,,A-Wn 1799**,3.3,176v,2.0,,,feast_1125,genre_r,office_m,source_531,,http://cantus.uwaterloo.ca/chant/546560/,Martinus Abrahae sinu laetus excipitur Martinus hic pauper et modicus caelum dives ingreditur hymnis caelestibus honoratur,Martinus abrahe sinu letus excipitur martinus hic pauper et modicus | Celum dives ingreditur ymnis celestibus honoratur,1---dC--d--dfd-dc---fgF--fghg-hj--h---hgfe--fgfg-gf---fe--fg---ghf-fed-fgf-gfe7--ed--defef--ed---d--fg--ghd---d---fgf--fe---fgh---hg-hfg--fe--fgfg-gf---3---f--gh---h--hg-ge---g--fgh--fed--dfdc-ded---c7--d---f--fg--fe-fgfg--gf---fg--ghf-fed-fgf-gfe--defef--ed---4,
chant_299352,Martyr sancta dei quae flagrans,007135,3,,,A-KN 1018,,088r,7.0,,,feast_0028,genre_r,office_v,source_265,,http://cantus.uwaterloo.ca/chant/293277/,Martyr sancta dei quae flagrans ignem fidei flammas sprevisti tortorum victima Christi qui foedant mores precibus restingue calores,Martyr sancta dei que flagrans ignem fidei flammas sprevisti tortorum victima christi | qui fedant mores precibus restingue calores,1---defh-hedd-gg-hkh--j---ljh-jkhg-defgF--de---e--e---dg---hk--jklj-jhj---jlm-mljh-ghjklkj-jH7--g---hj--j--j---lK--jkhgh---efgd--fe--e---fdefd--fd--cD---defg-gfef--c--de-ede-ghk77---hg--fed-ghd-efe---3---klm---lkjhg-hk-kj--jk---jlmm-lmomlkjk--hg-hjljh-jkj---j--lm--mlkj---hg--hG--efged-efe7---cde-edegfe-dec-de-ed-ffe-jkl-lkjhg-hjj-jl-mml-ljh-jljhg-hjj-efgc-gh--ged-efe--e---4,
chant_300138,Me oportet minui illum autem,007137,3,,,CH-Fco 2,3,021v,1.0,,,feast_0444,genre_r,office_m,source_477,,http://cantus.uwaterloo.ca/chant/253562/,Me oportet minui illum autem crescere qui post me venit ante me factus est cujus non sum dignus corrigiam calciamenti ejus solvere,Me oportet minui illum autem crescere | Qui post me venit ante me factus est cuius non sum dignus corrigiam carciamenti eius solvere,1---hk---k--kJ--h7---hk-kJ--hg--gh-jkjh-jkg-gefe---efh--h---hk--g---fgh--gf-ghgfef--fe---3---ff---ef---gh---hg--jh-jg-jg-gf---hk--k---kkk---h--hhgf-ghgh---hg---hk--k---kkk---h---hk-kJ--gh-jkjh-jkg-gefe---e7--e--ef-gfe-fed--ed---f-fef--fe--fg--gh--hhg---g--gdfgh---e--egf--fe---4,
chant_302185,Memento mei dum bene tibi,007144,7,,,NL-Uu 406,5,076r,12.0,,,feast_0438,genre_r,office_m,source_573,,http://cantus.uwaterloo.ca/chant/493784/,Memento mei dum bene tibi fuerit ut suggeras pharaoni ut educat me de isto carcere quia furtim sublatus sum et hic innocens in lacum missus sum,Memento mei dum bene tibi fuerit | ut suggeras pharaoni ut educat me de isto carcere quia furtim sublatus sum et hic innocens in lacum missus sum,1---fg--gl-nM--l---lmkj-kklk-lm--l---kkkJ---h--ghgf---h--kh-hhkjh---g--ghkhgh--hg---lkl77---no--po-pop--mno---onn--lk--klnn-mlm--ml---l---l--nnm--l---lk-kjhg---gh---h--hf-ghgfg---g--ghkhgh--hg---kj-kkl--l---klK--kkjhg-hg---f--fh-kkj--hk---kh7---h---kk---mo--kl--lk-kjhg-hg---f---fh-hhk-k--klkjh-hhkjh---g--ghkhgh---hg---4,
chant_308413,Misit protinus clientes ad inquirendos,601444,4,,,A-KN 1018,2.1,075r,6.0,,,feast_1109,genre_r,office_m,source_265,,http://cantus.uwaterloo.ca/chant/293182/,Misit protinus clientes ad inquirendos ejus parentes ut si libera probaretur in conjugium sibi copularetur,Misit protinus clientes ad inquirendos eius parentes | ut si libera probaretur in coniugium sibi copularetur,1---efed--ef---g--fe--e77---efed-fgh--hg-gE--fe---e---g--gh--hg-gE--fg-hhg---hG--fe---defghdc--dcd--e---3---e---ghgh---kjh--gh--h---h--ghg--fed-fgh--h---h---hG--h--gf--ede---cde--e---e--gh--h7-ghjkjhg-hd-ffe-dedc--defgdc-de--e---4,
chant_310255,Montes Gelboe nec ros nec,007176,8,,,F-Pn lat. 12044,6,126v,6.0,,,feast_0332,genre_r,office_m,source_014,,http://cantus.uwaterloo.ca/chant/401468/,Montes Gelboe nec ros nec pluvia veniant super vos ubi ceciderunt fortes Israel,Montes gelboe nec ros nec pluvia veniant super vos | ubi ceciderunt fortes israhel,1---g--gf-fd-efedf---c--d--fghgfg-hijh-hg---f---ghg7---hk---h--gf--g-hjh---h--gf--g-hjh---hkIjh--gf-hijh-hG---hg---3---f--gh---hg--fg--ghgfg--fgfed---g--gf-fe---fe--fg--gh-kh-hg---4,
chant_310365,Montes Israel ramos vestros expandite,007177,1,,,CH-Fco 2,1,009r,9.0,,,feast_0628,genre_r,office_m,source_477,,http://cantus.uwaterloo.ca/chant/253376/,Montes Israel ramos vestros expandite et florete et fructus facite prope est ut veniat dies domini,Montes israhel ramos vestros expandite et florete et fructus facite | Prope est ut veniat dies domini,1---cdd7--f---ghg--gef--dcd-def---cd--d-hjgf-ghg-hj---hj--h---hhghge-ghghj--d--de-fef--ed---deg7---ff--de-fedcd--dc---fg-hj---hj--h---gfg--hg--ghgf-gf---3---f--gh---hg-ge---g---fe--dedc--c---eg-hg7--fgfed-cd-edcd---d--de-fef--ed---4,
chant_315285,Ne avertas faciem tuam a,007203,2,,,CDN-Hsmu M2149.L4,3.1,104v,3.0,,,feast_0475,genre_r,office_m,source_297,,http://cantus.uwaterloo.ca/chant/271435/,Ne avertas faciem tuam a puero tuo domine quoniam tribulor velociter exaudi me,Ne avertas faciem tuam a puero tuo domine Quoniam tribulor velociter exaudi me,1---b---b--cdf--d7---d--d--f---fefgde--ddc---d---f--efedc-de--d---d--dfgf-fe---d--defede7--ed---3---ffg--f--f---fefg--efede--ed---d--defedc--d--ff---gf-fe--d7--defede---ed---4,
chant_315815,Ne magnitudo revelationum extollat me,602605,7,,,A-Wn 1799**,3.1,122v,6.0,,,feast_0287,genre_r,office_m,source_531,,http://cantus.uwaterloo.ca/chant/545387/,Ne magnitudo revelationum extollat me datus est mihi stimulus carnis meae angelus Satanae qui me colaphizet propter quod ter dominum rogavi ut discederet a me et dixit mihi sufficit tibi gratia mea nam virtus in infirmitate perficitur,Ne magnitudo revelationum extollat me datus est michi stimulus carnis mee angelus sathane qui me colaphizet propter quod ter dominum rogavi ut discederet a me et dixit michi sufficit tibi gracia mea | Nam virtus in infirmitate perficitur,1---gh---g--ghk--k-jk-lk-lm--l---l--l--l--l--lk-kjh-jk7--k---jklkjh-jkjh--g--ghjhgh---hg---k--ghk---k---kk--k---jk--k--k---k--jkl---kj--jlkj-kjhg-hg---g--gl--l---l7--kl--lnl-mlk-lk---l---lnm---no--op--lmnmn--ml---lm--l---l---lK---lm--l--lmlj---l--klmk-kj--gh-kg-hg-gf---h---k--k--kj-kh7--gf-ghgfg---ghjhgh---hg---k---kj-kh-jkjg-hjkjhj--hg---lnl-mnmn--ml---lmnm--l--kJ---kh-jkjhgh--hg---gh--g--g---hgh-jkjhj--jh---3---jk7---lml-mnm--kl---h---gF--g--hk--kjh-hlk-lm--l---lj-klkjh-jkjh--g--ghjhgh--hg---4,
chant_316032,Ne perdas cum impiis deus,007207,2,,,NL-Uu 406,1,085r,1.0,,,feast_0617,genre_r,office_m,source_573,,http://cantus.uwaterloo.ca/chant/493963/,Ne perdas cum impiis deus animam meam et cum viris sanguinum vitam meam redime me domine,Ne perdas cum impiis deus animam meam et cum viris sanguinum vitam meam | redime me domine,1---a---cdfE--d---f---fefE--df--dc---d--f---fedc-df--d--dddf-gffe---defede--ed---f---gH---hgg--fg---fgF--f--fede--ed---defedc--dddfe-fgf---fede--dc7---3---dfec--d--ff---gffe---d--defede--ed---4,
chant_321126,Noli me derelinquere pater sancte,007229,8,,,CH-Fco 2,2.2,198r,5.0,,,feast_1056,genre_r,office_m,source_477,,http://cantus.uwaterloo.ca/chant/256495/,Noli me derelinquere pater sancte quia thesauros tuos jam expendi non ego te desero fili neque derelinquo sed majora tibi debentur pro fide Christi certamina,Noli me derelinquere pater sancte quia thesauros tuos iam expendi | Non ego te desero fili neque derelinquo sed maiora tibi debentur pro fide xpisti certamina,1---dgfgh--g---g---g--g--gh--g--g---g--ghj---h--hg-hjkg-hg-gf---f--h---kk--h7--g---hjhgf-gh--g---g---ghj-kjh-jkjh--ghjhgh--hg---3---fh---klk--kh---k---kl--k--k---kh7-hjkjhgh--hg---fgh-jh--hg---gk--kjkjhg--hghgfg--gf---f---ghg--h--g---g--e---g--fef--dec77-de-fefed---d---fgh--g---hjhgf-gh--g---ghj-kjh-jkjh--g--ghjhgh--hg---4,
chant_322705,Non discedimus a te vivificabis,007227,8,,,F-Pn lat. 12044,2.3,005r,7.0,,,feast_0444,genre_r,office_m,source_014,,http://cantus.uwaterloo.ca/chant/398435/,Non discedimus a te vivificabis nos domine et nomen tuum invocabimus ostende nobis faciem tuam et salvi erimus,Non discedimus a te vivificabis nos domine et nomen tuum invocabimus ostende nobis faciem tuam | et salvi erimus,1---d---d--fgh--g7--gh---h---hg-hkg-gf---gh--g--g--gh--g---ghkjh-jkjh---g--ghjhgh--g-hkh---fh---klk--kl---lj-klhj--hg---hjkjhg--kk--lkj-kjhg--hghg-fg7--gf---f--gH--h---gh--g---g--e--g---fef--dfc-d-efe-fed---3---g---ghgf-gH--g---ghkjh-jkjh--ghjhgH--hg77---4,
chant_328140,Numquid scis quare venerim ad,007245,1,,,F-Pn lat. 12044,3.3,194v,8.0,,,feast_1150,genre_r,office_m,source_014,,http://cantus.uwaterloo.ca/chant/402866/,Numquid scis quare venerim ad te et nunc revertar ut proelier adversus principem Persarum contradicentem tuis precibus et meae legationi verumtamen Michael archangelus princeps vester erit adjutor meus,Nunquid scis quare venerim ad te et nunc revertar ut prelier adversus principem persarum contradicentem tuis precibus et meae legationi | veruntamen michael archangelus princeps vesteR erit adiutor meus,1---c--d---dhg-hj-jh---h--ghg---h--gf--fgh---hg-hjhj---jh---gH---hkjh77---ghge--fgh--g---gh---efed--defef--ed---d--fgf--fe---f--gh--h---hg-hfg--fe-fgfg--gf---f--h--hk--h--ghge---fgh--fe---d--defef--ed---d7---fgf--f---fd--fgh--hghf-gfe--defef--ed---3---d--d--fgf--fe---f--gh--h---gH--f--fefgfg--gf---gh-fffed-d-ef-gh-jkjh--ghge---fgh--g7---gh-fffed-D-ef-gh-jkjh--ghge---fgh--fe--cd---defef--ed---4,
chant_328703,Nunc scio vere ait Petrus,602606,1,,,A-Wn 1799**,2.4,147r,5.0,,,feast_1332,genre_r,office_m,source_531,,http://cantus.uwaterloo.ca/chant/545880/,Nunc scio vere ait Petrus ad se reversus quia misit dominus angelum suum,Nunc scio vere ait petrus ad se reversus | Quia misit dominus angelum suum,1---ddC---d--dfd-dc---fghgf-ghg-hj--h---f--gh---hj--h---h---hg-ge---g--ghfed--cd-fd-ed-dc---3---d--d---fgf--fd---fgh--hgfe-fgfg--gf7---hg-hgf-gfedcd-fgedf-fd-hhkg-gfh-gh-klh-kjgf-gh-hdcd-fg-fghg--fe--cd---defef--ed---4,
chant_335339,O pastor apostolice Gregori beatissime,007279,3,,,D-KA Aug. LX,3.4,053r,5.0,,,feast_0846,genre_r,office_m,source_414,,http://cantus.uwaterloo.ca/chant/615991/,O pastor apostolice Gregori beatissime tuo posce precamine incrementum ecclesiae tuo rigatae dogmate ac defensatae opere,O pastor apostolice gregori beatissime tuo posce precamine incrementum ecclesie | tuo rigate dogmate ac defensate opere,1---ehg-hkh-gh---fe--de---eg--hg--hk-lkjhg--hj--j---lkjh--jkl--kj---kj--h--jkl-kj--j---ej-kh--g---hjh-jk--j---mljh--jklkj--j---m--lk--lml-lK--j7---khgh--fe--de--e---3---jh--jkl---kj--k--m-lk---lmh-klm--lkj--j---jkl---kj--hG--h--g---g-hg-hjkj-mlk-lg-hjkj-mlk-lg-hjkj-khg-hed-f-ghg7--fe--e---4,
